time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[9.9999999999997868 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.999999999999787), damping_force=np.float64(0.0), contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=3.768750000, qpos=[2.7494337246527483 0], qvel=[0.26980216505401489 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7844293139290077 0], support_pos=np.float64(2.7523463313531003), support_vel=np.float64(0.23219625217324905), spring_force=np.float64(2.912606700351983), damping_force=np.float64(-1.1281773864229752), contact_flag=False, gap=0.0005662753472517323, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.768875000, qpos=[2.749467477805088 0], qvel=[0.27002521871825602 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7775422388054285 0], support_pos=np.float64(2.7523753653150194), support_vel=np.float64(0.23234704301405973), spring_force=np.float64(2.9078875099313173), damping_force=np.float64(-1.1303452711258888), contact_flag=False, gap=0.0005325221949119552, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769000000, qpos=[2.7495012587315255 0], qvel=[0.27024741149810672 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7706548303474126 0], support_pos=np.float64(2.752404418089967), support_vel=np.float64(0.2324972605616394), spring_force=np.float64(2.9031593584414317), damping_force=np.float64(-1.1325045280940191), contact_flag=False, gap=0.0004987412684744896, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769125000, qpos=[2.7495350673244445 0], qvel=[0.27046874335190013 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7637671146158871 0], support_pos=np.float64(2.752433489606257), support_vel=np.float64(0.23264690444533984), spring_force=np.float64(2.898422281812696), damping_force=np.float64(-1.1346551671968088), contact_flag=False, gap=0.0004649326755554739, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769250000, qpos=[2.7495689034762245 0], qvel=[0.27068921424122711 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7568791175766074 0], support_pos=np.float64(2.75246257979216), support_vel=np.float64(0.2327959742959303), spring_force=np.float64(2.8936763159355117), damping_force=np.float64(-1.1367971983589042), contact_flag=False, gap=0.00043109652377548713, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769375000, qpos=[2.7496027670792409 0], qvel=[0.27090882413092421 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7499908650973508 0], support_pos=np.float64(2.752491688575898), support_vel=np.float64(0.23294446974559577), spring_force=np.float64(2.888921496657204), damping_force=np.float64(-1.1389306315598533), contact_flag=False, gap=0.0003972329207591052, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769500000, qpos=[2.7496366580258647 0], qvel=[0.27112757298906137 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7431023829496652 0], support_pos=np.float64(2.752520815885648), support_vel=np.float64(0.23309239042793842), spring_force=np.float64(2.884157859783354), damping_force=np.float64(-1.1410554768336887), contact_flag=False, gap=0.00036334197413534497, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769625000, qpos=[2.7496705762084632 0], qvel=[0.27134546078693006 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7362136968092585 0], support_pos=np.float64(2.752549961649541), support_vel=np.float64(0.23323973597797876), spring_force=np.float64(2.8793854410777975), damping_force=np.float64(-1.143171744268539), contact_flag=False, gap=0.0003294237915367759, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769750000, qpos=[2.7497045215194005 0], qvel=[0.27156248749903122 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7293248322568213 0], support_pos=np.float64(2.7525791257956636), support_vel=np.float64(0.23338650603215624), spring_force=np.float64(2.874604276263071), damping_force=np.float64(-1.1452794440062495), contact_flag=False, gap=0.0002954784805995203, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.769875000, qpos=[2.7497384938510385 0], qvel=[0.27177865310306332 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7224358147748866 0], support_pos=np.float64(2.7526083082520554), support_vel=np.float64(0.23353270022833097), spring_force=np.float64(2.869814401016857), damping_force=np.float64(-1.1473785862419703), contact_flag=False, gap=0.0002615061489614767, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770000000, qpos=[2.7497724930957359 0], qvel=[0.27199395757991018 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7155466697516955 0], support_pos=np.float64(2.7526375089467114), support_vel=np.float64(0.23367831820578208), spring_force=np.float64(2.8650158509755386), damping_force=np.float64(-1.1494691812238431), contact_flag=False, gap=0.00022750690426409648, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770125000, qpos=[2.7498065191458503 0], qvel=[0.27220840091362913 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.708657422479916 0], support_pos=np.float64(2.7526667278075827), support_vel=np.float64(0.23382335960521228), spring_force=np.float64(2.860208661732422), damping_force=np.float64(-1.1515512392525058), contact_flag=False, gap=0.00019348085414971905, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770250000, qpos=[2.7498405718937367 0], qvel=[0.27242198309143911 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.7017680981565095 0], support_pos=np.float64(2.752695964762574), support_vel=np.float64(0.23396782406874636), spring_force=np.float64(2.855392868837292), damping_force=np.float64(-1.1536247706807825), contact_flag=False, gap=0.00015942810626334847, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770375000, qpos=[2.7498746512317496 0], qvel=[0.27263470410370866 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.6948787218831312 0], support_pos=np.float64(2.752725219739546), support_vel=np.float64(0.23411171123993257), spring_force=np.float64(2.850568507796414), damping_force=np.float64(-1.1556897859132826), contact_flag=False, gap=0.00012534876825043284, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770500000, qpos=[2.7499087570522427 0], qvel=[0.27284656394394408 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.6879893186665194 0], support_pos=np.float64(2.7527544926663152), support_vel=np.float64(0.2342550207637437), spring_force=np.float64(2.845735614072531), damping_force=np.float64(-1.1577462954060116), contact_flag=False, gap=9.124294775730846e-05, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770625000, qpos=[2.7499428892475688 0], qvel=[0.27305756260877739 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.681099913418894 0], support_pos=np.float64(2.7527837834706537), support_vel=np.float64(0.2343977522865783), spring_force=np.float64(2.8408942230848666), damping_force=np.float64(-1.1597943096659726), contact_flag=False, gap=5.7110752431199785e-05, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770750000, qpos=[2.7499770477100811 0], qvel=[0.27326770009795476 0], normal_force=0.0, tangential_force=0.0, Fctrl=[1.6742105309569264 0], support_pos=np.float64(2.752813092080289), support_vel=np.float64(0.23453990545625927), spring_force=np.float64(2.836044370207791), damping_force=np.float64(-1.1618338392508645), contact_flag=False, gap=2.2952289918887203e-05, contact_distance=nan, rho=nan, mode=FREE, phase=PERIODIC
time=3.770875000, qpos=[2.7500112323321328 0], qvel=[0.27347697641432439 0], normal_force=27.434521885132263, tangential_force=0.0, Fctrl=[1.6673211960035763 0], support_pos=np.float64(2.752842418422905), support_vel=np.float64(0.2346814799220385), spring_force=np.float64(2.831186090772153), damping_force=np.float64(-1.1638648947685768), contact_flag=True, gap=-1.123233213284891e-05, contact_distance=-1.123233213284891e-05, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771000000, qpos=[2.7500450143416737 0], qvel=[0.27025607632818327 0], normal_force=27.297742252807225, tangential_force=0.0, Fctrl=[1.7637400546611626 0], support_pos=np.float64(2.7528717624261425), support_vel=np.float64(0.234822475334595), spring_force=np.float64(2.826748084468811), damping_force=np.float64(-1.0630080298076483), contact_flag=True, gap=-4.501434167369922e-05, contact_distance=-4.501434167369922e-05, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771125000, qpos=[2.7500783973824303 0], qvel=[0.26706432605341501 0], normal_force=27.169113009752024, tangential_force=0.0, Fctrl=[1.8596835939454539 0], support_pos=np.float64(2.752901124017597), support_vel=np.float64(0.23496289134603662), spring_force=np.float64(2.8227266351668057), damping_force=np.float64(-0.9630430412213518), contact_flag=True, gap=-7.839738243031746e-05, contact_distance=-7.839738243031746e-05, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771250000, qpos=[2.7501113849633523 0], qvel=[0.2639006473764392 0], normal_force=27.04827798699009, tangential_force=0.0, Fctrl=[1.9551805684743613 0], support_pos=np.float64(2.752930503124823), support_vel=np.float64(0.2351027276099008), spring_force=np.float64(2.819118161470513), damping_force=np.float64(-0.8639375929961518), contact_flag=True, gap=-0.00011138496335227899, contact_distance=-0.00011138496335227899, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771375000, qpos=[2.7501439804646273 0], qvel=[0.26076401019912476 0], normal_force=26.934892803435304, tangential_force=0.0, Fctrl=[2.0502584181631747 0], support_pos=np.float64(2.7529598996753295), support_vel=np.float64(0.23524198378115613), spring_force=np.float64(2.8159192107022335), damping_force=np.float64(-0.765660792539059), contact_flag=True, gap=-0.0001439804646272691, contact_distance=-0.0001439804646272691, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771500000, qpos=[2.7501761871434898 0], qvel=[0.25765343090096576 0], normal_force=26.8286244165024, tangential_force=0.0, Fctrl=[2.1449433115505498 0], support_pos=np.float64(2.7529893135965833), support_vel=np.float64(0.23538065951620055), spring_force=np.float64(2.8131264530935063), damping_force=np.float64(-0.6681831415429564), contact_flag=True, gap=-0.00017618714348976994, contact_distance=-0.00017618714348976994, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771625000, qpos=[2.7502080081398352 0], qvel=[0.25456797076284676 0], normal_force=26.729150691792288, tangential_force=0.0, Fctrl=[2.239260187474621 0], support_pos=np.float64(2.7530187448160093), support_vel=np.float64(0.23551875447286608), spring_force=np.float64(2.8107366761740415), damping_force=np.float64(-0.5714764886994206), contact_flag=True, gap=-0.00020800813983523625, contact_distance=-0.00020800813983523625, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771750000, qpos=[2.7502394464816415 0], qvel=[0.25150673444980703 0], normal_force=26.636159991265774, tangential_force=0.0, Fctrl=[2.333232795165034 0], support_pos=np.float64(2.7530481932609883), support_vel=np.float64(0.23565626831041728), spring_force=np.float64(2.808746779346727), damping_force=np.float64(-0.4755139841816927), contact_flag=True, gap=-0.00023944648164153648, contact_distance=-0.00023944648164153648, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.771875000, qpos=[2.7502705050902105 0], qvel=[0.24846886855029443 0], normal_force=26.549350779359767, tangential_force=0.0, Fctrl=[2.4268837328264401 0], support_pos=np.float64(2.7530776588588592), support_vel=np.float64(0.2357932006895522), spring_force=np.float64(2.807153768648707), damping_force=np.float64(-0.38027003582226687), contact_flag=True, gap=-0.0002705050902105377, contact_distance=-0.0002705050902105377, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772000000, qpos=[2.7503011867852316 0], qvel=[0.24545356016947775 0], normal_force=26.4684312464532, tangential_force=0.0, Fctrl=[2.5202344847752207 0], support_pos=np.float64(2.753107141536919), support_vel=np.float64(0.23592955127240398), spring_force=np.float64(2.805954751687434), damping_force=np.float64(-0.2857202669122133), contact_flag=True, gap=-0.0003011867852316108, contact_distance=-0.0003011867852316108, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772125000, qpos=[2.7503314942896786 0], qvel=[0.24246003557426801 0], normal_force=26.393118949128798, tangential_force=0.0, Fctrl=[2.6133054571919065 0], support_pos=np.float64(2.7531366412224223), support_vel=np.float64(0.2360653197225417), spring_force=np.float64(2.805146932743696), damping_force=np.float64(-0.1918414755517897), contact_flag=True, gap=-0.00033149428967860217, contact_distance=-0.00033149428967860217, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772250000, qpos=[2.7503614302345394 0], qvel=[0.2394875588877759 0], normal_force=26.32314046664175, tangential_force=0.0, Fctrl=[2.7061160125569699 0], support_pos=np.float64(2.7531661578425806), support_vel=np.float64(0.2362005057049689), spring_force=np.float64(2.80472760804118), damping_force=np.float64(-0.09861159548421011), contact_flag=True, gap=-0.00036143023453938383, contact_distance=-0.00036143023453938383, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772375000, qpos=[2.7503909971633931 0], qvel=[0.2365354308310153 0], normal_force=26.258231073067783, tangential_force=0.0, Fctrl=[2.7986845028252962 0], support_pos=np.float64(2.753195691324565), support_vel=np.float64(0.23633510888612833), spring_force=np.float64(2.8046941611719056), damping_force=np.float64(-0.006009658346609326), contact_flag=True, gap=-0.0003909971633930809, contact_distance=-0.0003909971633930809, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772500000, qpos=[2.7504201975368319 0], qvel=[0.23360298750973499 0], normal_force=26.198134424543216, tangential_force=0.0, Fctrl=[2.8910283013980491 0], support_pos=np.float64(2.753225241595505), support_vel=np.float64(0.23646912893389993), spring_force=np.float64(2.8050440586731007), damping_force=np.float64(0.08598424272494826), contact_flag=True, gap=-0.0004201975368318678, contact_distance=-0.0004201975368318678, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772625000, qpos=[2.7504490337367375 0], qvel=[0.23068959924434185 0], normal_force=26.1426022610732, tangential_force=0.0, Fctrl=[2.9831638339479967 0], support_pos=np.float64(2.7532548085824877), support_vel=np.float64(0.23660256551760256), spring_force=np.float64(2.805774845750175), damping_force=np.float64(0.17738898819782134), contact_flag=True, gap=-0.00044903373673754743, contact_distance=-0.00044903373673754743, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772750000, qpos=[2.7504775080704178 0], qvel=[0.2277946694409512 0], normal_force=26.091394122375803, tangential_force=0.0, Fctrl=[3.0751066081531149 0], support_pos=np.float64(2.7532843922125596), support_vel=np.float64(0.23673541830799477), spring_force=np.float64(2.806884142141808), damping_force=np.float64(0.2682224660113072), contact_flag=True, gap=-0.0004775080704177981, contact_distance=-0.0004775080704177981, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.772875000, qpos=[2.7505056227746056 0], qvel=[0.22491763350167338 0], normal_force=26.04409095541677, tangential_force=0.0, Fctrl=[3.1668712423885412 0], support_pos=np.float64(2.753313992412726), support_vel=np.float64(0.23686768697727548), spring_force=np.float64(2.808369638120478), damping_force=np.float64(0.35850160426806305), contact_flag=True, gap=-0.0005056227746056408, contact_distance=-0.0005056227746056408, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773000000, qpos=[2.7505333800222354 0], qvel=[0.22205798103754484 0], normal_force=25.994480749983516, tangential_force=0.0, Fctrl=[3.2584707925627727 0], support_pos=np.float64(2.753343609109952), support_vel=np.float64(0.23699937119908548), spring_force=np.float64(2.8102290877165537), damping_force=np.float64(0.4482417048462192), contact_flag=True, gap=-0.0005333800222353524, contact_distance=-0.0005333800222353524, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773125000, qpos=[2.7505607820197095 0], qvel=[0.21921597979286725 0], normal_force=25.939817375383452, tangential_force=0.0, Fctrl=[3.3498949371203643 0], support_pos=np.float64(2.7533732422311608), support_vel=np.float64(0.23713047064850584), spring_force=np.float64(2.8124602114512065), damping_force=np.float64(0.5374347256691578), contact_flag=True, gap=-0.0005607820197095492, contact_distance=-0.0005607820197095492, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773250000, qpos=[2.7505878310496454 0], qvel=[0.21639223948808436 0], normal_force=25.88035791535511, tangential_force=0.0, Fctrl=[3.441123019009058 0], support_pos=np.float64(2.753402891703235), support_vel=np.float64(0.23726098500206236), spring_force=np.float64(2.8150606535897182), damping_force=np.float64(0.6260623654193398), contact_flag=True, gap=-0.0005878310496454375, contact_distance=-0.0005878310496454375, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773375000, qpos=[2.7506145294665361 0], qvel=[0.21358733512604111 0], normal_force=25.81635230526734, tangential_force=0.0, Fctrl=[3.5321353508333768 0], support_pos=np.float64(2.753432557453019), support_vel=np.float64(0.2373909139377238), spring_force=np.float64(2.818027986482896), damping_force=np.float64(0.7141073643504805), contact_flag=True, gap=-0.0006145294665360623, contact_distance=-0.0006145294665360623, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773500000, qpos=[2.7506408796925368 0], qvel=[0.21080180800673687 0], normal_force=25.748043393145274, tangential_force=0.0, Fctrl=[3.6229131886220349 0], support_pos=np.float64(2.753462239407314), support_vel=np.float64(0.2375202571349034), spring_force=np.float64(2.8213597147770386), damping_force=np.float64(0.8015534738449961), contact_flag=True, gap=-0.0006408796925367888, contact_distance=-0.0006408796925367888, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773625000, qpos=[2.7506668842133783 0], qvel=[0.20803616673117145 0], normal_force=25.67566700652477, tangential_force=0.0, Fctrl=[3.7134387058039788 0], support_pos=np.float64(2.7534919374928837), support_vel=np.float64(0.23764901427445975), spring_force=np.float64(2.8250532795053296), damping_force=np.float64(0.888385426298649), contact_flag=True, gap=-0.0006668842133783492, contact_distance=-0.0006668842133783492, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773750000, qpos=[2.7506925455744025 0], qvel=[0.20529088819358135 0], normal_force=25.599452024835525, tangential_force=0.0, Fctrl=[3.8036949674012792 0], support_pos=np.float64(2.7535216516364502), support_vel=np.float64(0.23777718503869794), spring_force=np.float64(2.8291060620477815), damping_force=np.float64(0.9745889053534975), contact_flag=True, gap=-0.0006925455744024589, contact_distance=-0.0006925455744024589, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.773875000, qpos=[2.7507178663767227 0], qvel=[0.20256641856140206 0], normal_force=25.51962045706366, tangential_force=0.0, Fctrl=[3.8936659044742545 0], support_pos=np.float64(2.753551381764698), support_vel=np.float64(0.23790476911136815), spring_force=np.float64(2.8335153879752717), damping_force=np.float64(1.0601505164989828), contact_flag=True, gap=-0.0007178663767226645, contact_distance=-0.0007178663767226645, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774000000, qpos=[2.7507428492735029 0], qvel=[0.19986317424232838 0], normal_force=25.43638752436951, tangential_force=0.0, Fctrl=[3.9833362888272634 0], support_pos=np.float64(2.75358112780427), support_vel=np.float64(0.23803176617767005), spring_force=np.float64(2.8382785307670133), damping_force=np.float64(1.1450577580602501), contact_flag=True, gap=-0.0007428492735028769, contact_distance=-0.0007428492735028769, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774125000, qpos=[2.7507674969663576 0], qvel=[0.19718154283788561 0], normal_force=25.349961747403086, tangential_force=0.0, Fctrl=[4.0726917080039664 0], support_pos=np.float64(2.7536108896817706), support_vel=np.float64(0.23815817592425093), spring_force=np.float64(2.8433927154130068), damping_force=np.float64(1.2292989925909594), contact_flag=True, gap=-0.0007674969663575837, contact_distance=-0.0007674969663575837, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774250000, qpos=[2.750791812201868 0], qvel=[0.19452188408296073 0], normal_force=25.26054503800102, tangential_force=0.0, Fctrl=[4.1617185405857615 0], support_pos=np.float64(2.7536406673237663), support_vel=np.float64(0.2382839980392073), spring_force=np.float64(2.8488551218983638), damping_force=np.float64(1.3128634186873973), contact_flag=True, gap=-0.0007918122018679696, contact_distance=-0.0007918122018679696, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774375000, qpos=[2.7508157977682144 0], qvel=[0.19188453077078382 0], normal_force=25.168332794974962, tangential_force=0.0, Fctrl=[4.2504039318076705 0], support_pos=np.float64(2.753670460656783), support_vel=np.float64(0.23840923221208565), spring_force=np.float64(2.8546628885686154), damping_force=np.float64(1.395741043239055), contact_flag=True, gap=-0.000815797768214388, contact_distance=-0.000815797768214388, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774500000, qpos=[2.7508394564919221 0], qvel=[0.18926978966288791 0], normal_force=25.07351400369682, tangential_force=0.0, Fctrl=[4.3387357695165338 0], support_pos=np.float64(2.7537002696073087), support_vel=np.float64(0.23853387813388363), spring_force=np.float64(2.8608131153866623), damping_force=np.float64(1.4779226541298718), contact_flag=True, gap=-0.0008394564919220748, contact_distance=-0.0008394564919220748, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774625000, qpos=[2.7508627912347201 0], qvel=[0.18667794238361538 0], normal_force=24.976271339180222, tangential_force=0.0, Fctrl=[4.4267026604759288 0], support_pos=np.float64(2.753730094101793), support_vel=np.float64(0.2386579354970487), spring_force=np.float64(2.8673028670729295), damping_force=np.float64(1.5593997934029997), contact_flag=True, gap=-0.0008627912347201061, contact_distance=-0.0008627912347201061, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774750000, qpos=[2.7508858048905074 0], qvel=[0.18410924629877734 0], normal_force=24.87678127235576, tangential_force=0.0, Fctrl=[4.5142939070409742 0], support_pos=np.float64(2.753759934066647), support_vel=np.float64(0.2387814039954822), spring_force=np.float64(2.874129176139828), damping_force=np.float64(1.6401647309011458), contact_flag=True, gap=-0.0008858048905073801, contact_distance=-0.0008858048905073801, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.774875000, qpos=[2.7509085003824296 0], qvel=[0.18156393537811299 0], normal_force=24.775214179258505, tangential_force=0.0, Fctrl=[4.6014994842066104 0], support_pos=np.float64(2.7537897894282435), support_vel=np.float64(0.23890428332453795), spring_force=np.float64(2.881289045813862), damping_force=np.float64(1.7202104383927486), contact_flag=True, gap=-0.0009085003824296223, contact_distance=-0.0009085003824296223, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775000000, qpos=[2.7509308806600599 0], qvel=[0.17904222104123152 0], normal_force=24.67173445282742, tangential_force=0.0, Fctrl=[4.6883100170506804 0], support_pos=np.float64(2.753819660112917), support_vel=np.float64(0.23902657318102333), spring_force=np.float64(2.8887794528569266), damping_force=np.float64(1.7995305641937542), contact_flag=True, gap=-0.0009308806600598629, contact_distance=-0.0009308806600598629, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775125000, qpos=[2.7509529486966833 0], qvel=[0.17654429298675942 0], normal_force=24.566500617033917, tangential_force=0.0, Fctrl=[4.7747167585746979 0], support_pos=np.float64(2.7538495460469647), support_vel=np.float64(0.2391482732632003), spring_force=np.float64(2.8965973502814713), damping_force=np.float64(1.8781194082932262), contact_flag=True, gap=-0.0009529486966832756, contact_distance=-0.0009529486966832756, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775250000, qpos=[2.7509747074866837 0], qvel=[0.17407032000445202 0], normal_force=24.459665443057673, tangential_force=0.0, Fctrl=[4.8607115679526505 0], support_pos=np.float64(2.7538794471566463), support_vel=np.float64(0.23926938327078603), spring_force=np.float64(2.9047396699626304), damping_force=np.float64(1.9559718979900205), contact_flag=True, gap=-0.0009747074866837124, contact_distance=-0.0009747074866837124, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775375000, qpos=[2.7509961600430302 0], qvel=[0.17162045077006388 0], normal_force=24.35137606723975, tangential_force=0.0, Fctrl=[4.9462868892002554 0], support_pos=np.float64(2.7539093633681837), support_vel=np.float64(0.23938990290495418), spring_force=np.float64(2.913203325153546), damping_force=np.float64(2.033083564046709), contact_flag=True, gap=-0.0009961600430301587, contact_distance=-0.0009961600430301587, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775500000, qpos=[2.7510173093948582 0], qvel=[0.16919481462280894 0], normal_force=24.242618893181735, tangential_force=0.0, Fctrl=[5.0314357302687229 0], support_pos=np.float64(2.753939294607761), support_vel=np.float64(0.2395098318683334), spring_force=np.float64(2.921985212902989), damping_force=np.float64(2.109450517365734), contact_flag=True, gap=-0.0010173093948582235, contact_distance=-0.0010173093948582235, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775625000, qpos=[2.7510381585719492 0], qvel=[0.16679341672744483 0], normal_force=24.135085185137335, tangential_force=0.0, Fctrl=[5.1161548237050516 0], support_pos=np.float64(2.7539692408015273), support_vel=np.float64(0.23962916986501145), spring_force=np.float64(2.9310822295780525), damping_force=np.float64(2.185072594126999), contact_flag=True, gap=-0.0010381585719492215, contact_distance=-0.0010381585719492215, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775750000, qpos=[2.7510587105782531 0], qvel=[0.16441605043226579 0], normal_force=24.028806407126638, tangential_force=0.0, Fctrl=[5.2004472823865679 0], support_pos=np.float64(2.7539992018755917), support_vel=np.float64(0.23974791660053366), spring_force=np.float64(2.940491297338532), damping_force=np.float64(2.259955985048036), contact_flag=True, gap=-0.0010587105782531303, contact_distance=-0.0010587105782531303, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.775875000, qpos=[2.7510789683914458 0], qvel=[0.16206250554167329 0], normal_force=23.923772066982565, tangential_force=0.0, Fctrl=[5.2843163517901655 0], support_pos=np.float64(2.754029177756029), support_vel=np.float64(0.23986607178190433), spring_force=np.float64(2.950209364583234), damping_force=np.float64(2.3341069872069315), contact_flag=True, gap=-0.0010789683914458337, contact_distance=-0.0010789683914458337, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776000000, qpos=[2.7510989349631432 0], qvel=[0.15973257357727424 0], normal_force=23.819971754931295, tangential_force=0.0, Fctrl=[5.3677652519430943 0], support_pos=np.float64(2.754059168368877), support_vel=np.float64(0.2399836351175873), spring_force=np.float64(2.960233405733703), damping_force=np.float64(2.4075318462093915), contact_flag=True, gap=-0.0010989349631431722, contact_distance=-0.0010989349631431722, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776125000, qpos=[2.7511186132191137 0], qvel=[0.15742604776440072 0], normal_force=23.717395142959457, tangential_force=0.0, Fctrl=[5.4507971776160318 0], support_pos=np.float64(2.7540891736401365), support_vel=np.float64(0.24010060631750715), spring_force=np.float64(2.9705604210228387), damping_force=np.float64(2.480236756593193), contact_flag=True, gap=-0.0011186132191136622, contact_distance=-0.0011186132191136622, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776250000, qpos=[2.7511380060594912 0], qvel=[0.1551427230187328 0], normal_force=23.6160319841861, tangential_force=0.0, Fctrl=[5.5334152985102998 0], support_pos=np.float64(2.754119193495772), support_vel=np.float64(0.2402169850930481), spring_force=np.float64(2.981187436280841), damping_force=np.float64(2.5522278622294587), contact_flag=True, gap=-0.0011380060594912145, contact_distance=-0.0011380060594912145, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776375000, qpos=[2.751157116358983 0], qvel=[0.15288239593302333 0], normal_force=23.515872112238693, tangential_force=0.0, Fctrl=[5.6156227594515151 0], support_pos=np.float64(2.7541492278617135), support_vel=np.float64(0.2403327711570576), spring_force=np.float64(2.992111502730488), damping_force=np.float64(2.6235112567210277), contact_flag=True, gap=-0.001157116358982968, contact_distance=-0.001157116358982968, rho=0.0, mode=CONTACT, phase=PERIODIC
time=3.776500000, qpos=[2.7511759469670785 0], qvel=[0.15064486476392494 0], normal_force=23.416905440632473, tangential_force=0.0, Fctrl=[5.6974226805724619 0], support_pos=np.float64(2.7541792766638533), support_vel=np.float64(0.24044796422384504), spring_force=np.float64(3.003329696774859), damping_force=np.float64(2.694092983797603), contact_flag=True, gap=-0.0011759469670784561, contact_distance=-0.0011759469670784561, rho=0.0, mode=CONTACT, phase=PERIODIC
